Bean Exports,Bean Imports,Exports,Imports,Roast & Ground Exports,Roast & Ground Imports,Soluble Exports,Soluble Imports,Total Distribution,Production,Country,id,Year
0,0,0,0,0,0,0,0,0,0,Benin,BEN,2012
0,0,0,0,0,0,0,0,0,0,Benin,BEN,2013
0,0,0,0,0,0,0,0,0,0,Benin,BEN,2014
0,0,0,0,0,0,0,0,0,0,Benin,BEN,2015
0,0,0,0,0,0,0,0,0,0,Benin,BEN,2016
0,0,0,0,0,0,0,0,0,0,Benin,BEN,2017
0,0,0,0,0,0,0,0,0,0,Benin,BEN,2018
0,0,0,0,0,0,0,0,0,0,Benin,BEN,2019
0,0,0,0,0,0,0,0,0,0,Benin,BEN,2020
0,0,0,0,0,0,0,0,0,0,Benin,BEN,2021
0,0,0,0,0,0,0,0,0,0,Benin,BEN,2022
0,0,0,0,0,0,0,0,0,0,Benin,BEN,2023
13,0,13,0,0,0,0,0,33,28,Bolivia,BOL,1960
27,0,27,0,0,0,0,0,43,34,Bolivia,BOL,1961
23,0,23,0,0,0,0,0,42,38,Bolivia,BOL,1962
29,0,29,0,0,0,0,0,45,38,Bolivia,BOL,1963
35,0,35,0,0,0,0,0,61,58,Bolivia,BOL,1964
13,0,13,0,0,0,0,0,72,59,Bolivia,BOL,1965
95,0,95,0,0,0,0,0,117,72,Bolivia,BOL,1966
75,0,75,0,0,0,0,0,99,92,Bolivia,BOL,1967
45,0,45,0,0,0,0,0,67,59,Bolivia,BOL,1968
44,0,44,0,0,0,0,0,74,69,Bolivia,BOL,1969
65,0,65,0,0,0,0,0,98,86,Bolivia,BOL,1970
72,0,72,0,0,0,0,0,105,92,Bolivia,BOL,1971
65,0,65,0,0,0,0,0,99,88,Bolivia,BOL,1972
68,0,68,0,0,0,0,0,99,89,Bolivia,BOL,1973
52,0,52,0,0,0,0,0,105,100,Bolivia,BOL,1974
90,0,90,0,0,0,0,0,148,124,Bolivia,BOL,1975
76,0,76,0,0,0,0,0,137,108,Bolivia,BOL,1976
85,0,85,0,0,0,0,0,151,118,Bolivia,BOL,1977
87,0,87,0,0,0,0,0,157,122,Bolivia,BOL,1978
115,0,115,0,0,0,0,0,166,129,Bolivia,BOL,1979
108,0,108,0,0,0,0,0,162,145,Bolivia,BOL,1980
92,0,92,0,0,0,0,0,155,135,Bolivia,BOL,1981
115,0,115,0,0,0,0,0,183,155,Bolivia,BOL,1982
120,0,120,0,0,0,0,0,182,150,Bolivia,BOL,1983
95,0,95,0,0,0,0,0,167,140,Bolivia,BOL,1984
120,0,120,0,0,0,0,0,185,150,Bolivia,BOL,1985
77,0,77,0,0,0,0,0,184,157,Bolivia,BOL,1986
112,0,112,0,0,0,0,0,226,160,Bolivia,BOL,1987
106,0,106,0,0,0,0,0,242,170,Bolivia,BOL,1988
125,0,125,0,0,0,0,0,263,170,Bolivia,BOL,1989
85,0,85,0,0,0,0,0,284,190,Bolivia,BOL,1990
83,0,83,0,0,0,0,0,354,200,Bolivia,BOL,1991
101,0,101,0,0,0,0,0,326,85,Bolivia,BOL,1992
37,0,37,0,0,0,0,0,253,58,Bolivia,BOL,1993
86,0,86,0,0,0,0,0,304,123,Bolivia,BOL,1994
110,0,110,0,0,0,0,0,334,151,Bolivia,BOL,1995
105,0,105,0,0,0,0,0,317,133,Bolivia,BOL,1996
109,0,109,0,0,0,0,0,325,153,Bolivia,BOL,1997
101,0,101,0,0,0,0,0,321,150,Bolivia,BOL,1998
123,0,123,0,0,0,0,0,359,184,Bolivia,BOL,1999
113,0,113,0,0,0,0,0,349,173,Bolivia,BOL,2000
64,0,64,0,0,0,0,0,294,118,Bolivia,BOL,2001
89,0,89,0,0,0,0,0,319,149,Bolivia,BOL,2002
65,0,65,0,0,0,0,0,295,125,Bolivia,BOL,2003
114,0,114,0,0,0,0,0,315,165,Bolivia,BOL,2004
69,0,69,0,0,0,0,0,256,135,Bolivia,BOL,2005
104,0,104,0,0,0,0,0,259,152,Bolivia,BOL,2006
73,0,73,0,0,0,0,0,215,140,Bolivia,BOL,2007
73,0,73,0,0,0,0,0,197,135,Bolivia,BOL,2008
74,0,74,0,0,0,0,0,184,140,Bolivia,BOL,2009
66,0,66,0,0,0,0,0,160,125,Bolivia,BOL,2010
87,0,87,0,0,0,0,0,159,140,Bolivia,BOL,2011
56,0,56,0,0,0,0,0,119,115,Bolivia,BOL,2012
70,0,70,0,0,0,0,0,132,128,Bolivia,BOL,2013
45,0,45,0,0,0,0,0,100,100,Bolivia,BOL,2014
31,0,31,0,0,0,0,0,80,80,Bolivia,BOL,2015
21,0,21,0,0,0,0,0,75,75,Bolivia,BOL,2016
25,0,25,0,0,0,0,0,85,85,Bolivia,BOL,2017
23,0,23,0,0,0,0,0,85,85,Bolivia,BOL,2018
22,0,22,0,0,0,0,0,85,85,Bolivia,BOL,2019
23,0,23,0,0,0,0,0,80,80,Bolivia,BOL,2020
33,0,33,0,0,0,0,0,85,85,Bolivia,BOL,2021
40,0,40,0,0,0,0,0,90,90,Bolivia,BOL,2022
40,0,40,0,0,0,0,0,95,95,Bolivia,BOL,2023
0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,1960
0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,1961
0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,1962
0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,1963
0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,1964
0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,1965
0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,1966
0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,1967
0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,1968
0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,1969
0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,1970
0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,1971
0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,1972
0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,1973
0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,1974
0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,1975
0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,1976
0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,1977
0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,1978
0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,1979
0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,1980
0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,1981
0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,1982
0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,1983
0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,1984
0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,1985
0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,1986
0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,1987
0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,1988
0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,1989
0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,1990
0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,1991
0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,1992
0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,1993
0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,1994
0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,1995
0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,1996
0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,1997
0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,1998
0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,1999
0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,2000
0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,2001
0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,2002
0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,2003
0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,2004
0,360,0,360,0,0,0,0,360,0,Bosnia and Herzegovina,BIH,2005
0,370,0,370,0,0,0,0,370,0,Bosnia and Herzegovina,BIH,2006
0,375,0,375,0,0,0,0,375,0,Bosnia and Herzegovina,BIH,2007
0,315,0,315,0,0,0,0,315,0,Bosnia and Herzegovina,BIH,2008
0,285,0,285,0,0,0,0,285,0,Bosnia and Herzegovina,BIH,2009
0,300,0,300,0,0,0,0,300,0,Bosnia and Herzegovina,BIH,2010
0,340,0,340,0,0,0,0,340,0,Bosnia and Herzegovina,BIH,2011
0,340,0,340,0,0,0,0,340,0,Bosnia and Herzegovina,BIH,2012
0,350,0,350,0,0,0,0,350,0,Bosnia and Herzegovina,BIH,2013
0,350,0,350,0,0,0,0,350,0,Bosnia and Herzegovina,BIH,2014
0,360,0,360,0,0,0,0,360,0,Bosnia and Herzegovina,BIH,2015
0,335,0,335,0,0,0,0,335,0,Bosnia and Herzegovina,BIH,2016
0,340,0,340,0,0,0,0,340,0,Bosnia and Herzegovina,BIH,2017
0,345,0,345,0,0,0,0,345,0,Bosnia and Herzegovina,BIH,2018
0,330,0,330,0,0,0,0,330,0,Bosnia and Herzegovina,BIH,2019
0,345,0,345,0,0,0,0,345,0,Bosnia and Herzegovina,BIH,2020
0,305,0,305,0,0,0,0,305,0,Bosnia and Herzegovina,BIH,2021
0,300,0,300,0,0,0,0,300,0,Bosnia and Herzegovina,BIH,2022
0,290,0,290,0,0,0,0,290,0,Bosnia and Herzegovina,BIH,2023
16110,0,16113,0,3,0,0,0,83320,29800,Brazil,BRA,1960
17410,0,17412,0,1,0,1,0,97806,39600,Brazil,BRA,1961
16864,0,16872,0,7,0,1,0,96074,28900,Brazil,BRA,1962
18860,0,18869,0,7,0,2,0,95661,23200,Brazil,BRA,1963
12409,0,12418,0,1,0,8,0,78272,11000,Brazil,BRA,1964
16411,0,16521,0,3,0,107,0,95423,37700,Brazil,BRA,1965
16023,0,16421,0,3,0,395,0,91802,21000,Brazil,BRA,1966
18347,0,18964,0,33,0,584,0,91261,24500,Brazil,BRA,1967
18300,0,19091,0,41,0,750,0,80547,17000,Brazil,BRA,1968
18142,0,19135,0,11,0,982,0,73706,21000,Brazil,BRA,1969
14912,0,16037,0,24,0,1101,0,56831,11000,Brazil,BRA,1970
18567,0,20043,0,39,0,1437,0,56504,24600,Brazil,BRA,1971
17259,0,19244,0,148,0,1837,0,52132,24500,Brazil,BRA,1972
15714,0,17637,0,15,0,1908,0,40188,14300,Brazil,BRA,1973
11615,0,13351,0,25,0,1711,0,43051,27500,Brazil,BRA,1974
12091,0,14051,0,87,0,1873,0,45200,23000,Brazil,BRA,1975
15424,0,17319,0,12,0,1883,0,32449,9300,Brazil,BRA,1976
6900,0,7500,0,0,0,600,0,25130,17500,Brazil,BRA,1977
11700,0,13700,0,0,0,2000,0,30130,20000,Brazil,BRA,1978
12000,0,14000,0,0,0,2000,0,30430,22000,Brazil,BRA,1979
13483,0,15750,0,17,0,2250,0,29930,21500,Brazil,BRA,1980
14426,0,17729,0,3,0,3300,0,39205,33000,Brazil,BRA,1981
15452,0,17071,0,19,0,1600,0,31226,17750,Brazil,BRA,1982
16903,0,18896,0,54,0,1939,0,36555,30000,Brazil,BRA,1983
19137,0,21640,0,3,0,2500,0,36659,27000,Brazil,BRA,1984
12767,0,14470,0,3,0,1700,0,38519,33000,Brazil,BRA,1985
11179,0,12722,0,3,0,1540,0,29149,13900,Brazil,BRA,1986
17225,0,18825,0,0,0,1600,0,46427,38000,Brazil,BRA,1987
15339,0,16739,0,0,0,1400,0,44602,25000,Brazil,BRA,1988
16330,0,18330,0,0,0,2000,0,45863,26000,Brazil,BRA,1989
17040,0,18840,0,0,0,1800,0,50533,31000,Brazil,BRA,1990
20176,0,21871,0,0,0,1695,0,51193,28500,Brazil,BRA,1991
13251,0,15896,0,0,0,2645,0,44322,24000,Brazil,BRA,1992
15541,0,18422,0,0,0,2881,0,48426,28500,Brazil,BRA,1993
14392,0,16878,0,0,0,2486,0,48604,28000,Brazil,BRA,1994
9650,4,12330,4,10,0,2670,0,38830,16800,Brazil,BRA,1995
16590,12,18885,13,5,1,2290,0,44013,28000,Brazil,BRA,1996
12700,0,14850,0,3,0,2147,0,37628,23500,Brazil,BRA,1997
21200,0,22908,0,8,0,1700,0,46878,35600,Brazil,BRA,1998
18140,0,20164,0,14,0,2010,0,42270,30800,Brazil,BRA,1999
17290,0,19676,0,21,0,2365,0,43406,34100,Brazil,BRA,2000
22245,0,24795,0,75,0,2475,0,45730,35100,Brazil,BRA,2001
26620,0,29396,0,66,0,2710,0,60835,53600,Brazil,BRA,2002
21840,0,24920,0,50,0,3030,0,51139,33200,Brazil,BRA,2003
24505,0,27920,0,45,0,3370,0,55419,43600,Brazil,BRA,2004
21264,0,24543,0,86,0,3193,0,48099,36100,Brazil,BRA,2005
26185,0,29260,0,55,0,3020,0,54341,46700,Brazil,BRA,2006
23770,0,27290,0,125,0,3395,0,47461,39100,Brazil,BRA,2007
28396,0,31475,0,88,0,2991,0,56081,53300,Brazil,BRA,2008
26580,0,29780,0,80,0,3120,0,51376,44800,Brazil,BRA,2009
31810,0,35010,0,60,0,3140,0,57336,54500,Brazil,BRA,2010
26556,0,29843,0,51,0,3236,0,52106,49200,Brazil,BRA,2011
27143,0,30660,0,31,0,3486,0,59838,57600,Brazil,BRA,2012
30600,0,34146,34,30,34,3516,0,66302,57200,Brazil,BRA,2013
33051,0,36573,52,28,52,3494,0,66298,54300,Brazil,BRA,2014
31870,0,35543,65,28,65,3645,0,58770,49400,Brazil,BRA,2015
29325,0,33081,62,31,62,3725,0,58534,56100,Brazil,BRA,2016
26938,0,30454,61,20,61,3496,0,55989,52100,Brazil,BRA,2017
37379,0,41426,67,24,67,4023,0,69682,66500,Brazil,BRA,2018
36190,0,40256,67,26,67,4040,0,65623,60500,Brazil,BRA,2019
41689,0,45675,72,32,72,3954,0,72345,69900,Brazil,BRA,2020
35576,0,39685,75,54,75,4055,0,62565,58100,Brazil,BRA,2021
32200,0,36145,75,45,75,3900,0,63215,62600,Brazil,BRA,2022
39500,0,43850,75,50,75,4300,0,70995,66300,Brazil,BRA,2023
231,0,231,0,0,0,0,0,232,232,Burundi,BDI,1960
216,0,216,0,0,0,0,0,217,217,Burundi,BDI,1961
201,0,201,0,0,0,0,0,202,202,Burundi,BDI,1962
93,0,93,0,0,0,0,0,94,94,Burundi,BDI,1963
265,0,265,0,0,0,0,0,266,266,Burundi,BDI,1964
226,0,226,0,0,0,0,0,227,227,Burundi,BDI,1965
249,0,249,0,0,0,0,0,250,250,Burundi,BDI,1966
214,0,214,0,0,0,0,0,215,215,Burundi,BDI,1967
277,0,277,0,0,0,0,0,278,278,Burundi,BDI,1968
243,0,243,0,0,0,0,0,244,244,Burundi,BDI,1969
358,0,358,0,0,0,0,0,371,371,Burundi,BDI,1970
427,0,427,0,0,0,0,0,432,420,Burundi,BDI,1971
313,0,313,0,0,0,0,0,332,328,Burundi,BDI,1972
371,0,371,0,0,0,0,0,377,359,Burundi,BDI,1973
447,0,447,0,0,0,0,0,484,479,Burundi,BDI,1974
308,0,308,0,0,0,0,0,315,279,Burundi,BDI,1975
364,0,364,0,0,0,0,0,365,359,Burundi,BDI,1976
282,0,282,0,0,0,0,0,285,285,Burundi,BDI,1977
388,0,388,0,0,0,0,0,389,387,Burundi,BDI,1978
464,0,464,0,0,0,0,0,466,466,Burundi,BDI,1979
312,0,312,0,0,0,0,0,316,315,Burundi,BDI,1980
620,0,620,0,0,0,0,0,733,730,Burundi,BDI,1981
365,0,365,0,0,0,0,0,452,340,Burundi,BDI,1982
585,0,585,0,0,0,0,0,814,730,Burundi,BDI,1983
431,0,431,0,0,0,0,0,553,325,Burundi,BDI,1984
584,0,584,0,0,0,0,0,656,535,Burundi,BDI,1985
477,0,477,0,0,0,0,0,566,495,Burundi,BDI,1986
537,0,537,0,0,0,0,0,713,625,Burundi,BDI,1987
444,0,444,0,0,0,0,0,780,605,Burundi,BDI,1988
470,0,470,0,0,0,0,0,951,616,Burundi,BDI,1989
500,0,500,0,0,0,0,0,997,517,Burundi,BDI,1990
762,0,762,0,0,0,0,0,1058,562,Burundi,BDI,1991
672,0,672,0,0,0,0,0,901,607,Burundi,BDI,1992
353,0,353,0,0,0,0,0,621,394,Burundi,BDI,1993
580,0,580,0,0,0,0,0,930,664,Burundi,BDI,1994
464,0,464,0,0,0,0,0,782,434,Burundi,BDI,1995
186,0,186,0,0,0,0,0,717,401,Burundi,BDI,1996
546,0,546,0,0,0,0,0,826,297,Burundi,BDI,1997
392,0,392,0,0,0,0,0,635,357,Burundi,BDI,1998
438,0,438,0,0,0,0,0,748,507,Burundi,BDI,1999
407,0,407,0,0,0,0,0,754,446,Burundi,BDI,2000
217,0,217,0,0,0,0,0,606,261,Burundi,BDI,2001
543,0,543,0,0,0,0,0,841,454,Burundi,BDI,2002
350,0,350,0,0,0,0,0,634,338,Burundi,BDI,2003
350,0,350,0,0,0,0,0,619,337,Burundi,BDI,2004
475,0,475,0,0,0,0,0,552,285,Burundi,BDI,2005
240,0,240,0,0,0,0,0,362,287,Burundi,BDI,2006
300,0,300,0,0,0,0,0,328,209,Burundi,BDI,2007
250,0,250,0,0,0,0,0,273,250,Burundi,BDI,2008
290,0,290,0,0,0,0,0,318,300,Burundi,BDI,2009
235,0,235,0,0,0,0,0,258,235,Burundi,BDI,2010
205,0,205,0,0,0,0,0,225,210,Burundi,BDI,2011
240,0,240,0,0,0,0,0,250,235,Burundi,BDI,2012
180,0,180,0,0,0,0,0,190,185,Burundi,BDI,2013
160,0,160,0,0,0,0,0,165,160,Burundi,BDI,2014
235,0,235,0,0,0,0,0,240,240,Burundi,BDI,2015
195,0,195,0,0,0,0,0,200,200,Burundi,BDI,2016
200,0,200,0,0,0,0,0,205,205,Burundi,BDI,2017
200,0,200,0,0,0,0,0,205,205,Burundi,BDI,2018
260,0,260,0,0,0,0,0,265,265,Burundi,BDI,2019
215,0,215,0,0,0,0,0,230,230,Burundi,BDI,2020
160,0,160,0,0,0,0,0,175,175,Burundi,BDI,2021
150,0,150,0,0,0,0,0,165,165,Burundi,BDI,2022
200,0,200,0,0,0,0,0,215,215,Burundi,BDI,2023
748,0,748,0,0,0,0,0,902,855,Cameroon,CMR,1960
630,0,630,1,0,1,0,0,698,543,Cameroon,CMR,1961
720,0,720,1,0,1,0,0,818,750,Cameroon,CMR,1962
808,0,808,0,0,0,0,0,953,856,Cameroon,CMR,1963
746,0,746,1,0,1,0,0,1009,863,Cameroon,CMR,1964
1134,0,1134,1,0,1,0,0,1439,1176,Cameroon,CMR,1965
1248,0,1248,0,0,0,0,0,1497,1193,Cameroon,CMR,1966
1208,0,1208,0,0,0,0,0,1450,1204,Cameroon,CMR,1967
1060,0,1060,0,0,0,0,0,1424,1194,Cameroon,CMR,1968
1047,0,1047,0,0,0,0,0,1542,1192,Cameroon,CMR,1969
1001,0,1001,0,0,0,0,0,1658,1180,Cameroon,CMR,1970
1154,0,1154,0,0,0,0,0,1882,1250,Cameroon,CMR,1971
1221,0,1221,0,0,0,0,0,2065,1363,Cameroon,CMR,1972
1798,0,1798,0,0,0,0,0,2371,1553,Cameroon,CMR,1973
1358,0,1358,0,0,0,0,0,2367,1820,Cameroon,CMR,1974
1840,0,1840,0,0,0,0,0,2465,1482,Cameroon,CMR,1975
1228,0,1228,0,0,0,0,0,1905,1307,Cameroon,CMR,1976
1335,0,1335,0,0,0,0,0,2022,1371,Cameroon,CMR,1977
1561,0,1561,0,0,0,0,0,2294,1634,Cameroon,CMR,1978
1600,0,1600,1,0,0,0,1,2364,1658,Cameroon,CMR,1979
1695,0,1695,1,0,0,0,1,2593,1860,Cameroon,CMR,1980
1795,0,1795,1,0,1,0,0,2716,1850,Cameroon,CMR,1981
1588,0,1588,1,0,1,0,0,2717,1830,Cameroon,CMR,1982
1571,0,1592,10,21,0,0,10,2094,1000,Cameroon,CMR,1983
1472,0,1498,10,26,0,0,10,2773,2316,Cameroon,CMR,1984
2192,0,2242,10,50,0,0,10,3297,2067,Cameroon,CMR,1985
1228,0,1243,10,15,0,0,10,3176,2191,Cameroon,CMR,1986
1561,0,1581,5,20,0,0,5,3056,1251,Cameroon,CMR,1987
1636,0,1656,5,20,0,0,5,3195,1760,Cameroon,CMR,1988
2477,0,2497,5,20,0,0,5,2949,1440,Cameroon,CMR,1989
1853,80,1878,85,25,0,0,5,1952,1450,Cameroon,CMR,1990
1736,0,1761,5,25,0,0,5,1969,1920,Cameroon,CMR,1991
900,0,925,5,25,0,0,5,1025,837,Cameroon,CMR,1992
600,0,625,5,25,0,0,5,762,682,Cameroon,CMR,1993
359,0,384,5,25,0,0,5,480,403,Cameroon,CMR,1994
480,0,505,0,25,0,0,0,729,663,Cameroon,CMR,1995
1376,0,1376,0,0,0,0,0,1556,1432,Cameroon,CMR,1996
787,0,787,0,0,0,0,0,969,889,Cameroon,CMR,1997
1027,0,1027,0,0,0,0,0,1196,1114,Cameroon,CMR,1998
1272,0,1272,0,0,0,0,0,1439,1370,Cameroon,CMR,1999
1145,0,1145,0,0,0,0,0,1180,1113,Cameroon,CMR,2000
617,0,617,0,0,0,0,0,706,686,Cameroon,CMR,2001
732,0,732,0,0,0,0,0,821,801,Cameroon,CMR,2002
700,0,700,0,0,0,0,0,920,900,Cameroon,CMR,2003
763,0,763,0,0,0,0,0,872,727,Cameroon,CMR,2004
715,0,715,0,0,0,0,0,884,850,Cameroon,CMR,2005
790,0,790,0,0,0,0,0,929,835,Cameroon,CMR,2006
560,0,560,0,0,0,0,0,759,695,Cameroon,CMR,2007
480,0,480,0,0,0,0,0,774,650,Cameroon,CMR,2008
690,0,690,0,0,0,0,0,809,590,Cameroon,CMR,2009
650,0,650,0,0,0,0,0,759,715,Cameroon,CMR,2010
670,0,670,0,0,0,0,0,769,735,Cameroon,CMR,2011
470,0,470,0,0,0,0,0,559,535,Cameroon,CMR,2012
350,0,350,0,0,0,0,0,449,425,Cameroon,CMR,2013
500,0,500,0,0,0,0,0,600,575,Cameroon,CMR,2014
540,0,540,0,0,0,0,0,655,625,Cameroon,CMR,2015
430,0,430,0,0,0,0,0,535,500,Cameroon,CMR,2016
350,0,350,0,0,0,0,0,465,425,Cameroon,CMR,2017
375,0,375,0,0,0,0,0,490,450,Cameroon,CMR,2018
400,0,400,0,0,0,0,0,510,475,Cameroon,CMR,2019
330,0,330,0,0,0,0,0,430,400,Cameroon,CMR,2020
190,0,190,0,0,0,0,0,295,275,Cameroon,CMR,2021
180,0,180,0,0,0,0,0,275,250,Cameroon,CMR,2022
200,0,200,0,0,0,0,0,305,285,Cameroon,CMR,2023
0,0,0,0,0,0,0,0,0,0,Canada,CAN,1960
0,0,0,0,0,0,0,0,0,0,Canada,CAN,1961
0,0,0,0,0,0,0,0,0,0,Canada,CAN,1962
0,0,0,0,0,0,0,0,0,0,Canada,CAN,1963
0,0,0,0,0,0,0,0,0,0,Canada,CAN,1964
0,0,0,0,0,0,0,0,0,0,Canada,CAN,1965
0,0,0,0,0,0,0,0,0,0,Canada,CAN,1966
0,0,0,0,0,0,0,0,0,0,Canada,CAN,1967
0,0,0,0,0,0,0,0,0,0,Canada,CAN,1968
0,0,0,0,0,0,0,0,0,0,Canada,CAN,1969
0,0,0,0,0,0,0,0,0,0,Canada,CAN,1970
0,0,0,0,0,0,0,0,0,0,Canada,CAN,1971
0,0,0,0,0,0,0,0,0,0,Canada,CAN,1972
0,0,0,0,0,0,0,0,0,0,Canada,CAN,1973
0,0,0,0,0,0,0,0,0,0,Canada,CAN,1974
0,0,0,0,0,0,0,0,0,0,Canada,CAN,1975
0,0,0,0,0,0,0,0,0,0,Canada,CAN,1976
0,0,0,0,0,0,0,0,0,0,Canada,CAN,1977
0,0,0,0,0,0,0,0,0,0,Canada,CAN,1978
0,0,0,0,0,0,0,0,0,0,Canada,CAN,1979
0,0,0,0,0,0,0,0,0,0,Canada,CAN,1980
0,0,0,0,0,0,0,0,0,0,Canada,CAN,1981
0,0,0,0,0,0,0,0,0,0,Canada,CAN,1982
0,0,0,0,0,0,0,0,0,0,Canada,CAN,1983
0,0,0,0,0,0,0,0,0,0,Canada,CAN,1984
0,0,0,0,0,0,0,0,0,0,Canada,CAN,1985
0,0,0,0,0,0,0,0,0,0,Canada,CAN,1986
0,0,0,0,0,0,0,0,0,0,Canada,CAN,1987
0,0,0,0,0,0,0,0,0,0,Canada,CAN,1988
0,0,0,0,0,0,0,0,0,0,Canada,CAN,1989
0,0,0,0,0,0,0,0,0,0,Canada,CAN,1990
0,0,0,0,0,0,0,0,0,0,Canada,CAN,1991
0,0,0,0,0,0,0,0,0,0,Canada,CAN,1992
0,0,0,0,0,0,0,0,0,0,Canada,CAN,1993
0,0,0,0,0,0,0,0,0,0,Canada,CAN,1994
0,0,0,0,0,0,0,0,0,0,Canada,CAN,1995
0,0,0,0,0,0,0,0,0,0,Canada,CAN,1996
0,0,0,0,0,0,0,0,0,0,Canada,CAN,1997
0,0,0,0,0,0,0,0,0,0,Canada,CAN,1998
0,0,0,0,0,0,0,0,0,0,Canada,CAN,1999
0,0,0,0,0,0,0,0,0,0,Canada,CAN,2000
0,0,0,0,0,0,0,0,0,0,Canada,CAN,2001
0,1540,0,2170,0,570,0,60,2170,0,Canada,CAN,2002
0,1990,0,2500,0,500,0,10,2500,0,Canada,CAN,2003
0,2140,0,3065,0,750,0,175,3065,0,Canada,CAN,2004
0,1925,0,3205,0,800,0,480,3205,0,Canada,CAN,2005
0,1950,0,3570,0,860,0,760,3570,0,Canada,CAN,2006
0,1960,0,3860,0,1060,0,840,3860,0,Canada,CAN,2007
0,1940,0,3725,0,860,0,925,3725,0,Canada,CAN,2008
0,2010,0,4085,0,915,0,1160,4085,0,Canada,CAN,2009
0,2305,0,4245,0,870,0,1070,4245,0,Canada,CAN,2010
0,2225,0,4170,0,780,0,1165,4170,0,Canada,CAN,2011
0,2330,0,4230,0,675,0,1225,4230,0,Canada,CAN,2012
0,2525,0,4605,0,730,0,1350,4605,0,Canada,CAN,2013
0,2450,0,4495,0,765,0,1280,4495,0,Canada,CAN,2014
0,2800,0,4545,0,375,0,1370,4545,0,Canada,CAN,2015
0,3030,0,4550,0,220,0,1300,4550,0,Canada,CAN,2016
0,3035,0,4750,0,285,0,1430,4750,0,Canada,CAN,2017
0,3135,0,4885,0,350,0,1400,4885,0,Canada,CAN,2018
0,2835,0,4830,0,480,0,1515,4830,0,Canada,CAN,2019
0,2860,0,4995,0,475,0,1660,4995,0,Canada,CAN,2020
0,2940,0,5330,0,550,0,1840,5330,0,Canada,CAN,2021
0,2700,0,5110,0,450,0,1960,5110,0,Canada,CAN,2022
0,3100,0,5400,0,500,0,1800,5400,0,Canada,CAN,2023
127,0,127,0,0,0,0,0,135,130,Central African Republic,CAF,1960
137,0,137,0,0,0,0,0,147,141,Central African Republic,CAF,1961
102,0,102,0,0,0,0,0,107,99,Central African Republic,CAF,1962
153,0,153,0,0,0,0,0,183,180,Central African Republic,CAF,1963
